from,to,adult_count,child_count,adult_price,child_price,total,payment_method,created_at
Stop_E,Stop_A,1,2,25,15,55,CASH,2026-01-16 17:20:11
Stop_E,Stop_A,3,0,30,0,90,CASH,2026-01-16 11:05:10
Stop_D,Stop_E,2,1,25,15,65,CARD,2026-01-16 14:02:18
Stop_C,Stop_A,2,0,35,0,70,UPI,2026-01-15 22:21:06
Stop_D,Stop_E,1,0,35,0,35,UPI,2026-01-16 15:40:02
Stop_B,Stop_D,1,2,30,15,60,CARD,2026-01-16 14:21:37
Stop_B,Stop_A,3,0,30,0,90,CARD,2026-01-17 06:47:13
Stop_B,Stop_E,2,1,30,15,75,CARD,2026-01-15 16:22:25
Stop_D,Stop_E,3,0,35,0,105,CARD,2026-01-16 14:04:14
Stop_E,Stop_A,1,0,30,0,30,UPI,2026-01-16 20:34:13
Stop_E,Stop_A,2,1,35,15,85,CASH,2026-01-16 00:58:11
Stop_C,Stop_A,3,1,35,15,120,CASH,2026-01-15 09:02:42
Stop_A,Stop_D,1,0,25,0,25,CARD,2026-01-16 13:21:08
Stop_C,Stop_D,1,0,30,0,30,UPI,2026-01-16 15:21:09
Stop_E,Stop_A,2,1,35,15,85,CASH,2026-01-16 09:53:02
Stop_E,Stop_B,3,0,35,0,105,UPI,2026-01-17 11:18:47
Stop_E,Stop_C,2,1,25,15,65,UPI,2026-01-15 07:09:35
Stop_C,Stop_B,1,2,35,15,65,UPI,2026-01-17 00:52:02
Stop_A,Stop_F,3,1,35,15,120,UPI,2026-01-16 14:15:35
Stop_E,Stop_C,2,2,30,15,90,UPI,2026-01-15 01:07:39
Stop_D,Stop_F,2,0,35,0,70,UPI,2026-01-16 19:02:39
Stop_B,Stop_A,3,1,25,15,90,CASH,2026-01-15 18:43:11
Stop_B,Stop_C,1,0,25,0,25,UPI,2026-01-16 07:21:20
Stop_E,Stop_D,3,1,30,15,105,UPI,2026-01-16 21:32:53
Stop_A,Stop_E,1,1,35,15,50,CARD,2026-01-17 13:01:27
Stop_A,Stop_D,2,2,25,15,80,CARD,2026-01-17 15:28:00
Stop_E,Stop_D,1,0,25,0,25,CASH,2026-01-16 08:28:32
Stop_B,Stop_C,3,0,25,0,75,CASH,2026-01-17 17:59:22
Stop_B,Stop_F,3,0,35,0,105,UPI,2026-01-17 16:27:03
Stop_B,Stop_A,1,2,30,15,60,UPI,2026-01-17 00:16:51
Stop_A,Stop_C,3,2,30,15,120,UPI,2026-01-15 17:39:32
Stop_C,Stop_D,1,1,30,15,45,CASH,2026-01-17 22:57:04
Stop_A,Stop_E,2,1,25,15,65,CARD,2026-01-17 22:07:18
Stop_E,Stop_F,1,2,30,15,60,UPI,2026-01-15 06:10:10
Stop_A,Stop_B,1,1,30,15,45,CARD,2026-01-17 01:12:47
Stop_A,Stop_F,2,0,35,0,70,UPI,2026-01-17 20:17:38
Stop_C,Stop_D,2,0,30,0,60,CASH,2026-01-15 18:40:32
Stop_A,Stop_E,1,2,25,15,55,UPI,2026-01-17 06:00:00
Stop_C,Stop_D,1,0,30,0,30,CARD,2026-01-17 06:24:39
Stop_A,Stop_D,3,0,30,0,90,UPI,2026-01-17 15:05:05
Stop_D,Stop_C,2,2,25,15,80,UPI,2026-01-17 03:40:17
Stop_C,Stop_F,3,1,35,15,120,CARD,2026-01-15 20:07:23
Stop_A,Stop_E,2,0,35,0,70,UPI,2026-01-16 21:05:09
Stop_B,Stop_D,1,1,25,15,40,CASH,2026-01-17 11:02:11
Stop_E,Stop_C,1,2,30,15,60,UPI,2026-01-16 01:23:52
Stop_C,Stop_F,3,2,30,15,120,UPI,2026-01-16 03:12:47
Stop_B,Stop_D,1,1,25,15,40,UPI,2026-01-16 04:54:00
Stop_C,Stop_F,3,2,35,15,135,CASH,2026-01-16 16:05:28
Stop_D,Stop_C,2,0,35,0,70,UPI,2026-01-15 03:31:32
Stop_A,Stop_F,1,0,25,0,25,CASH,2026-01-17 14:51:21
Stop_E,Stop_C,1,2,35,15,65,CASH,2026-01-15 13:48:11
Stop_B,Stop_D,1,1,25,15,40,CASH,2026-01-17 17:32:00
Stop_C,Stop_B,1,1,35,15,50,UPI,2026-01-16 02:25:46
Stop_C,Stop_A,2,2,30,15,90,UPI,2026-01-16 18:37:39
Stop_D,Stop_F,3,1,30,15,105,CASH,2026-01-15 12:00:05
Stop_B,Stop_A,3,0,25,0,75,CARD,2026-01-16 13:18:37
Stop_D,Stop_A,3,1,35,15,120,UPI,2026-01-17 05:18:42
Stop_D,Stop_E,3,0,25,0,75,UPI,2026-01-16 22:44:13
Stop_C,Stop_F,3,2,30,15,120,CASH,2026-01-17 15:56:32
Stop_A,Stop_E,3,1,35,15,120,CARD,2026-01-16 06:14:45
Stop_A,Stop_B,3,2,30,15,120,UPI,2026-01-16 18:45:12
Stop_A,Stop_E,1,2,25,15,55,CASH,2026-01-16 16:58:59
Stop_C,Stop_D,2,1,30,15,75,CASH,2026-01-16 08:07:00
Stop_E,Stop_C,1,1,25,15,40,CARD,2026-01-15 20:46:54
Stop_D,Stop_A,3,2,35,15,135,CASH,2026-01-15 22:22:11
Stop_D,Stop_F,1,2,30,15,60,CARD,2026-01-15 16:53:23
Stop_C,Stop_D,2,2,25,15,80,CASH,2026-01-15 01:21:14
Stop_C,Stop_B,2,1,35,15,85,UPI,2026-01-16 06:17:40
Stop_A,Stop_B,2,1,35,15,85,CASH,2026-01-17 20:11:48
Stop_A,Stop_D,3,0,35,0,105,CASH,2026-01-15 18:12:44
Stop_B,Stop_F,1,1,25,15,40,UPI,2026-01-15 23:12:16
Stop_A,Stop_F,2,1,35,15,85,CASH,2026-01-16 14:56:33
Stop_A,Stop_D,3,0,25,0,75,CASH,2026-01-15 16:48:08
Stop_A,Stop_C,1,1,25,15,40,UPI,2026-01-16 23:00:44
Stop_B,Stop_A,2,2,35,15,100,UPI,2026-01-15 19:20:03
Stop_A,Stop_C,3,0,35,0,105,CASH,2026-01-17 01:06:23
Stop_B,Stop_F,3,1,35,15,120,CASH,2026-01-17 07:33:55
Stop_E,Stop_C,3,2,30,15,120,CASH,2026-01-15 12:05:08
Stop_E,Stop_B,3,2,35,15,135,UPI,2026-01-16 09:48:08
Stop_E,Stop_B,3,2,25,15,105,CARD,2026-01-16 16:05:40
Stop_A,Stop_F,1,0,25,0,25,CASH,2026-01-16 11:21:18
Stop_B,Stop_A,3,0,30,0,90,CASH,2026-01-17 05:05:51
Stop_D,Stop_C,3,2,25,15,105,CASH,2026-01-15 02:35:32
Stop_C,Stop_E,2,1,25,15,65,CARD,2026-01-15 00:50:43
Stop_A,Stop_F,2,2,30,15,90,CARD,2026-01-16 14:17:54
Stop_E,Stop_C,2,0,25,0,50,UPI,2026-01-16 21:14:24
Stop_E,Stop_C,1,0,25,0,25,CARD,2026-01-15 02:34:55
Stop_D,Stop_F,3,0,25,0,75,UPI,2026-01-15 11:49:55
Stop_C,Stop_F,2,1,25,15,65,CARD,2026-01-17 02:12:35
Stop_C,Stop_D,2,1,35,15,85,UPI,2026-01-15 09:38:30
Stop_D,Stop_F,3,2,30,15,120,CASH,2026-01-15 14:23:36
Stop_D,Stop_A,3,2,35,15,135,UPI,2026-01-16 21:50:31
Stop_E,Stop_D,2,2,30,15,90,CARD,2026-01-15 06:37:48
Stop_B,Stop_D,3,1,35,15,120,CARD,2026-01-15 09:23:53
Stop_C,Stop_A,2,0,35,0,70,UPI,2026-01-15 22:18:05
Stop_B,Stop_F,1,1,30,15,45,CASH,2026-01-17 07:53:26
Stop_E,Stop_D,1,1,25,15,40,CARD,2026-01-16 13:44:03
Stop_D,Stop_B,2,0,30,0,60,CARD,2026-01-16 01:52:17
Stop_E,Stop_B,3,1,35,15,120,CASH,2026-01-15 15:05:55
Stop_E,Stop_A,3,2,35,15,135,CARD,2026-01-17 10:07:26
Stop_B,Stop_D,2,2,30,15,90,CARD,2026-01-17 12:13:06
Stop_A,Stop_C,2,2,35,15,100,CASH,2026-01-15 19:41:23
Stop_B,Stop_A,1,2,30,15,60,CARD,2026-01-15 07:39:02
Stop_B,Stop_A,1,2,25,15,55,UPI,2026-01-15 19:50:53
Stop_C,Stop_D,2,1,35,15,85,CASH,2026-01-16 03:49:26
Stop_E,Stop_B,2,0,35,0,70,CASH,2026-01-16 18:43:24
Stop_B,Stop_E,2,1,35,15,85,UPI,2026-01-17 14:25:18
Stop_A,Stop_C,2,1,25,15,65,CARD,2026-01-17 20:07:35
Stop_D,Stop_C,1,0,30,0,30,UPI,2026-01-16 04:09:29
Stop_D,Stop_B,3,0,35,0,105,UPI,2026-01-17 15:57:51
Stop_A,Stop_F,3,1,30,15,105,UPI,2026-01-17 23:26:29
Stop_B,Stop_F,3,2,35,15,135,UPI,2026-01-16 01:46:23
Stop_E,Stop_A,3,0,30,0,90,UPI,2026-01-17 13:52:33
Stop_A,Stop_D,3,2,35,15,135,UPI,2026-01-15 08:53:29
Stop_D,Stop_F,3,1,30,15,105,CARD,2026-01-17 07:00:39
Stop_B,Stop_A,3,2,30,15,120,UPI,2026-01-16 12:45:47
Stop_E,Stop_F,1,1,25,15,40,CARD,2026-01-15 11:56:28
Stop_B,Stop_C,2,0,35,0,70,UPI,2026-01-17 11:05:22
Stop_A,Stop_B,2,1,25,15,65,CASH,2026-01-16 09:29:08
Stop_B,Stop_F,1,1,25,15,40,CASH,2026-01-15 06:15:23
Stop_E,Stop_D,1,1,25,15,40,CARD,2026-01-17 12:08:42
Stop_C,Stop_B,1,1,25,15,40,UPI,2026-01-15 07:39:35
Stop_A,Stop_F,3,2,25,15,105,CARD,2026-01-15 01:16:11
Stop_C,Stop_F,1,0,30,0,30,CARD,2026-01-17 06:59:43
Stop_C,Stop_B,2,2,25,15,80,CASH,2026-01-16 22:35:27
Stop_C,Stop_A,2,1,35,15,85,CASH,2026-01-16 15:05:21
Stop_C,Stop_F,3,2,25,15,105,CARD,2026-01-15 13:43:01
Stop_E,Stop_F,1,0,35,0,35,UPI,2026-01-15 07:20:09
Stop_C,Stop_A,1,0,25,0,25,UPI,2026-01-15 00:43:30
Stop_B,Stop_A,3,0,25,0,75,UPI,2026-01-17 11:43:42
Stop_E,Stop_A,3,2,30,15,120,CASH,2026-01-17 15:14:26
Stop_A,Stop_D,1,0,35,0,35,CASH,2026-01-17 15:44:33
Stop_A,Stop_F,3,2,30,15,120,CASH,2026-01-17 05:14:21
Stop_C,Stop_A,2,2,35,15,100,CASH,2026-01-16 09:08:08
Stop_B,Stop_F,1,2,25,15,55,CASH,2026-01-16 03:14:44
Stop_E,Stop_D,3,0,30,0,90,CASH,2026-01-17 20:20:48
Stop_B,Stop_A,1,0,35,0,35,CARD,2026-01-16 17:18:49
Stop_E,Stop_D,3,2,35,15,135,UPI,2026-01-17 17:37:16
Stop_C,Stop_F,1,1,35,15,50,CASH,2026-01-15 14:59:39
Stop_E,Stop_A,3,1,30,15,105,CARD,2026-01-16 04:53:19
Stop_A,Stop_C,2,1,30,15,75,UPI,2026-01-16 20:50:57
Stop_B,Stop_F,1,2,30,15,60,CASH,2026-01-15 12:15:23
Stop_C,Stop_B,2,2,30,15,90,CARD,2026-01-16 09:24:49
Stop_E,Stop_F,2,0,35,0,70,UPI,2026-01-17 05:52:36
Stop_D,Stop_F,1,0,30,0,30,CARD,2026-01-17 15:15:35
Stop_B,Stop_A,2,0,25,0,50,CARD,2026-01-17 14:03:04
Stop_E,Stop_D,1,2,25,15,55,CASH,2026-01-15 04:17:25
Stop_B,Stop_E,1,1,25,15,40,CASH,2026-01-16 05:48:19
Stop_D,Stop_A,1,2,35,15,65,UPI,2026-01-16 06:00:12
Stop_D,Stop_C,2,0,30,0,60,CASH,2026-01-16 10:33:50
Stop_D,Stop_B,1,2,30,15,60,CASH,2026-01-16 05:40:50
Stop_A,Stop_B,1,1,30,15,45,UPI,2026-01-15 07:45:05
Stop_E,Stop_D,3,0,35,0,105,CASH,2026-01-15 06:38:43
Stop_C,Stop_A,1,1,25,15,40,CARD,2026-01-15 02:26:48
Stop_A,Stop_C,3,1,35,15,120,CARD,2026-01-16 04:41:55
Stop_C,Stop_B,3,2,30,15,120,CARD,2026-01-17 23:00:18
Stop_C,Stop_D,1,2,25,15,55,CARD,2026-01-17 02:47:40
Stop_D,Stop_F,2,1,25,15,65,UPI,2026-01-15 01:30:22
Stop_E,Stop_A,1,1,30,15,45,CASH,2026-01-17 08:27:05
Stop_C,Stop_E,3,2,25,15,105,UPI,2026-01-15 02:20:35
Stop_E,Stop_D,1,1,25,15,40,CARD,2026-01-17 01:43:09
Stop_D,Stop_E,3,2,35,15,135,CARD,2026-01-15 23:21:18
Stop_A,Stop_D,3,1,30,15,105,UPI,2026-01-15 17:32:55
Stop_C,Stop_A,2,0,30,0,60,CARD,2026-01-16 07:00:50
Stop_D,Stop_A,3,0,30,0,90,UPI,2026-01-15 18:31:43
Stop_D,Stop_B,1,2,30,15,60,CARD,2026-01-15 15:37:30
Stop_D,Stop_E,1,2,30,15,60,UPI,2026-01-17 13:27:15
Stop_A,Stop_E,3,2,30,15,120,CASH,2026-01-15 23:22:06
Stop_A,Stop_D,1,2,35,15,65,CARD,2026-01-15 15:09:50
Stop_E,Stop_D,3,1,35,15,120,CARD,2026-01-16 10:30:34
Stop_E,Stop_B,3,0,25,0,75,UPI,2026-01-15 10:11:37
Stop_D,Stop_A,1,1,35,15,50,UPI,2026-01-15 19:05:22
Stop_C,Stop_E,2,2,35,15,100,UPI,2026-01-15 00:15:22
Stop_B,Stop_C,1,2,30,15,60,UPI,2026-01-17 21:38:25
Stop_E,Stop_B,1,1,25,15,40,CARD,2026-01-17 15:07:56
Stop_E,Stop_D,1,2,25,15,55,CARD,2026-01-15 04:45:44
Stop_D,Stop_B,3,2,35,15,135,UPI,2026-01-16 01:26:40
Stop_E,Stop_A,3,0,25,0,75,CARD,2026-01-15 17:11:39
Stop_C,Stop_F,3,2,30,15,120,UPI,2026-01-16 05:50:52
Stop_D,Stop_A,2,0,30,0,60,UPI,2026-01-17 15:18:33
Stop_A,Stop_B,1,2,35,15,65,CASH,2026-01-15 22:59:33
Stop_C,Stop_E,3,2,35,15,135,CASH,2026-01-15 09:03:32
Stop_D,Stop_C,2,2,30,15,90,UPI,2026-01-15 10:35:49
Stop_E,Stop_D,1,0,30,0,30,UPI,2026-01-15 02:01:48
Stop_D,Stop_E,2,1,30,15,75,CARD,2026-01-17 06:29:07
Stop_E,Stop_C,2,2,35,15,100,UPI,2026-01-16 12:06:13
Stop_B,Stop_A,1,0,35,0,35,CARD,2026-01-17 03:05:58
Stop_C,Stop_B,3,0,35,0,105,CARD,2026-01-17 15:20:20
Stop_C,Stop_B,2,1,30,15,75,CASH,2026-01-17 16:07:15
Stop_D,Stop_E,1,2,30,15,60,CASH,2026-01-16 13:43:37
Stop_E,Stop_D,3,0,35,0,105,CARD,2026-01-16 23:55:19
Stop_D,Stop_F,2,0,25,0,50,UPI,2026-01-17 03:47:06
Stop_D,Stop_A,1,1,25,15,40,CASH,2026-01-16 21:13:48
Stop_E,Stop_D,1,2,35,15,65,UPI,2026-01-17 20:27:52
Stop_B,Stop_F,3,1,30,15,105,UPI,2026-01-17 14:20:31
Stop_A,Stop_F,3,0,25,0,75,CARD,2026-01-15 12:49:46
Stop_D,Stop_E,2,1,35,15,85,CASH,2026-01-15 20:29:59
Stop_C,Stop_E,3,0,25,0,75,CARD,2026-01-16 20:25:09
Stop_D,Stop_A,3,1,30,15,105,CASH,2026-01-15 01:19:57
Stop_C,Stop_E,3,1,30,15,105,CASH,2026-01-16 16:37:25
Stop_D,Stop_A,1,2,35,15,65,CARD,2026-01-17 21:22:55
Stop_D,Stop_F,3,1,30,15,105,CARD,2026-01-17 05:31:33
Stop_A,Stop_F,2,2,25,15,80,UPI,2026-01-15 06:56:49
Stop_A,Stop_D,3,0,35,0,105,CARD,2026-01-15 07:36:52
Stop_C,Stop_D,1,2,30,15,60,CASH,2026-01-15 23:57:41
Stop_D,Stop_B,1,0,25,0,25,CARD,2026-01-16 15:15:22
Stop_A,Stop_C,3,2,25,15,105,CASH,2026-01-17 19:50:51
Stop_E,Stop_A,1,0,30,0,30,CASH,2026-01-15 22:13:28
Stop_A,Stop_F,3,0,30,0,90,CASH,2026-01-16 22:32:59
Stop_E,Stop_D,1,1,30,15,45,CARD,2026-01-15 18:44:56
Stop_C,Stop_B,1,0,25,0,25,CARD,2026-01-15 21:02:17
Stop_E,Stop_A,2,0,25,0,50,UPI,2026-01-16 02:49:03
Stop_B,Stop_C,3,0,25,0,75,CASH,2026-01-16 22:18:43
Stop_C,Stop_B,3,1,35,15,120,CARD,2026-01-16 13:20:37
Stop_C,Stop_F,2,1,25,15,65,CASH,2026-01-16 20:06:02
Stop_B,Stop_C,2,2,25,15,80,UPI,2026-01-17 21:39:59
Stop_E,Stop_F,2,1,35,15,85,CARD,2026-01-16 13:19:34
Stop_A,Stop_D,1,1,30,15,45,CARD,2026-01-15 05:38:15
Stop_C,Stop_B,2,1,25,15,65,CASH,2026-01-15 12:08:27
Stop_D,Stop_A,2,2,25,15,80,CARD,2026-01-17 19:51:31
Stop_D,Stop_A,2,0,35,0,70,CARD,2026-01-17 00:03:55
Stop_A,Stop_D,2,2,35,15,100,UPI,2026-01-16 21:28:58
Stop_A,Stop_F,1,0,35,0,35,UPI,2026-01-16 00:29:46
Stop_A,Stop_F,1,0,35,0,35,CARD,2026-01-16 18:50:07
Stop_D,Stop_C,2,2,30,15,90,CASH,2026-01-16 07:08:13
Stop_E,Stop_B,1,0,30,0,30,UPI,2026-01-15 10:33:07
Stop_E,Stop_A,2,2,30,15,90,CARD,2026-01-16 18:15:41
Stop_A,Stop_F,1,1,25,15,40,CASH,2026-01-15 04:36:03
Stop_A,Stop_D,2,2,30,15,90,CARD,2026-01-16 21:58:38
Stop_D,Stop_B,1,1,35,15,50,CASH,2026-01-17 01:07:27
Stop_D,Stop_B,3,2,35,15,135,CARD,2026-01-15 07:59:59
Stop_E,Stop_B,3,0,30,0,90,UPI,2026-01-17 08:50:05
Stop_C,Stop_D,1,0,30,0,30,UPI,2026-01-17 15:15:54
Stop_B,Stop_A,3,2,35,15,135,UPI,2026-01-15 23:27:54
Stop_E,Stop_C,1,2,35,15,65,CARD,2026-01-15 21:21:22
Stop_D,Stop_C,1,1,30,15,45,UPI,2026-01-15 07:29:39
Stop_A,Stop_B,2,2,30,15,90,CASH,2026-01-16 15:03:26
Stop_B,Stop_C,2,0,25,0,50,CASH,2026-01-17 17:37:12
Stop_E,Stop_C,3,0,25,0,75,CARD,2026-01-15 10:43:57
Stop_D,Stop_B,3,0,25,0,75,CASH,2026-01-17 08:41:20
Stop_D,Stop_B,1,0,30,0,30,CARD,2026-01-15 02:25:47
Stop_B,Stop_C,2,2,25,15,80,CASH,2026-01-16 13:48:45
Stop_C,Stop_E,2,2,35,15,100,CASH,2026-01-17 20:00:30
Stop_B,Stop_C,2,1,30,15,75,CASH,2026-01-15 13:36:43
Stop_E,Stop_A,1,1,30,15,45,CASH,2026-01-15 12:17:57
Stop_B,Stop_E,1,1,30,15,45,CARD,2026-01-15 05:08:14
Stop_B,Stop_E,3,1,30,15,105,CASH,2026-01-17 08:21:59
Stop_B,Stop_C,1,2,35,15,65,CARD,2026-01-16 01:49:10
Stop_C,Stop_E,1,2,35,15,65,CASH,2026-01-15 19:23:17
Stop_B,Stop_E,3,1,25,15,90,CASH,2026-01-15 10:35:02
Stop_D,Stop_A,2,1,25,15,65,CARD,2026-01-17 17:35:57
Stop_D,Stop_A,3,1,30,15,105,CASH,2026-01-15 17:30:26
Stop_B,Stop_F,1,1,35,15,50,CARD,2026-01-16 08:00:46
Stop_A,Stop_D,1,2,25,15,55,CARD,2026-01-16 09:25:50
Stop_C,Stop_D,1,2,30,15,60,UPI,2026-01-16 16:03:30
Stop_D,Stop_B,3,1,25,15,90,CARD,2026-01-17 21:57:24
Stop_E,Stop_F,2,0,30,0,60,CARD,2026-01-17 14:27:51
Stop_D,Stop_F,1,2,25,15,55,CARD,2026-01-17 13:41:22
Stop_C,Stop_D,3,1,25,15,90,CASH,2026-01-15 13:12:16
Stop_B,Stop_F,2,2,30,15,90,UPI,2026-01-16 21:16:39
Stop_B,Stop_A,2,0,35,0,70,UPI,2026-01-15 17:08:08
Stop_A,Stop_E,3,1,30,15,105,CARD,2026-01-16 18:59:53
Stop_A,Stop_C,1,1,35,15,50,CASH,2026-01-17 11:30:31
Stop_B,Stop_D,1,1,30,15,45,CARD,2026-01-17 20:10:05
Stop_D,Stop_E,3,2,25,15,105,CASH,2026-01-15 22:22:55
Stop_A,Stop_C,2,2,30,15,90,CARD,2026-01-17 22:15:08
Stop_D,Stop_B,2,0,30,0,60,CASH,2026-01-17 16:02:23
Stop_A,Stop_E,3,0,30,0,90,CASH,2026-01-16 23:54:36
Stop_B,Stop_D,1,0,35,0,35,CASH,2026-01-16 12:20:30
Stop_C,Stop_B,1,0,25,0,25,UPI,2026-01-15 12:44:01
Stop_C,Stop_A,3,1,25,15,90,CASH,2026-01-15 07:59:10
Stop_E,Stop_F,3,0,30,0,90,UPI,2026-01-16 23:42:40
Stop_C,Stop_D,1,2,25,15,55,CARD,2026-01-15 21:29:04
Stop_C,Stop_D,3,2,25,15,105,CASH,2026-01-15 13:22:27
Stop_C,Stop_D,3,1,30,15,105,CASH,2026-01-15 22:47:06
Stop_B,Stop_E,1,1,35,15,50,CASH,2026-01-17 18:37:21
Stop_B,Stop_A,1,1,30,15,45,UPI,2026-01-16 02:44:47
Stop_B,Stop_C,3,2,25,15,105,CARD,2026-01-17 20:52:13
Stop_D,Stop_C,2,1,30,15,75,CARD,2026-01-15 19:37:08
Stop_B,Stop_F,1,1,25,15,40,CASH,2026-01-15 20:46:55
Stop_E,Stop_A,3,2,35,15,135,CASH,2026-01-16 04:16:45
Stop_E,Stop_B,1,1,30,15,45,UPI,2026-01-16 02:49:16
Stop_B,Stop_A,1,2,30,15,60,UPI,2026-01-17 01:29:19
Stop_B,Stop_E,2,1,30,15,75,CASH,2026-01-15 21:35:25
Stop_C,Stop_F,3,2,35,15,135,CASH,2026-01-17 06:37:12
Stop_B,Stop_A,3,1,30,15,105,CARD,2026-01-17 00:51:24
Stop_D,Stop_F,2,0,25,0,50,CARD,2026-01-15 01:53:53
Stop_D,Stop_B,1,2,35,15,65,CARD,2026-01-17 08:42:42
Stop_E,Stop_A,2,1,25,15,65,UPI,2026-01-15 01:14:54
Stop_A,Stop_E,3,2,25,15,105,UPI,2026-01-16 12:29:52
Stop_E,Stop_C,3,2,30,15,120,CARD,2026-01-15 23:44:21
Stop_A,Stop_C,3,1,30,15,105,UPI,2026-01-15 14:23:08
Stop_A,Stop_F,1,1,25,15,40,UPI,2026-01-16 11:39:23
Stop_E,Stop_F,2,0,30,0,60,UPI,2026-01-15 06:19:35
Stop_C,Stop_F,1,1,35,15,50,CARD,2026-01-15 14:48:47
Stop_D,Stop_E,2,1,30,15,75,UPI,2026-01-17 14:10:57
Stop_A,Stop_E,2,0,35,0,70,CASH,2026-01-15 19:20:10
Stop_C,Stop_E,3,2,35,15,135,UPI,2026-01-15 16:42:50
Stop_C,Stop_E,1,0,35,0,35,CARD,2026-01-16 20:40:09
Stop_B,Stop_F,3,1,35,15,120,CASH,2026-01-15 15:58:38
Stop_E,Stop_F,3,0,25,0,75,CASH,2026-01-15 16:23:46
Stop_D,Stop_F,2,2,35,15,100,UPI,2026-01-16 12:29:40
Stop_A,Stop_C,3,2,30,15,120,CASH,2026-01-17 14:37:39
Stop_A,Stop_E,2,0,35,0,70,CASH,2026-01-17 07:24:53
Stop_C,Stop_D,2,2,35,15,100,CARD,2026-01-16 17:07:20
Stop_B,Stop_A,1,1,35,15,50,CARD,2026-01-17 11:27:06
Stop_B,Stop_E,2,1,30,15,75,CASH,2026-01-16 06:32:50
Stop_B,Stop_D,2,0,35,0,70,CASH,2026-01-15 07:37:38
Stop_D,Stop_C,2,2,35,15,100,CARD,2026-01-16 05:44:24
Stop_D,Stop_A,3,2,30,15,120,UPI,2026-01-15 19:41:55
Stop_B,Stop_C,3,2,35,15,135,CASH,2026-01-16 05:22:00
Stop_C,Stop_F,1,0,25,0,25,UPI,2026-01-15 12:56:10
Stop_E,Stop_D,1,1,30,15,45,UPI,2026-01-17 15:42:22
Stop_B,Stop_A,2,2,25,15,80,CARD,2026-01-15 20:48:57
Stop_B,Stop_E,2,1,30,15,75,CASH,2026-01-16 11:28:22
Stop_A,Stop_E,3,0,25,0,75,CASH,2026-01-15 19:13:40
Stop_A,Stop_B,3,1,30,15,105,CARD,2026-01-16 12:47:10
Stop_E,Stop_B,3,2,25,15,105,UPI,2026-01-17 07:36:14
Stop_A,Stop_B,1,1,35,15,50,UPI,2026-01-17 22:27:40
Stop_B,Stop_D,2,1,25,15,65,CASH,2026-01-16 16:56:27
Stop_E,Stop_B,1,1,25,15,40,UPI,2026-01-15 11:43:30
Stop_E,Stop_F,1,0,30,0,30,CASH,2026-01-15 04:50:07
Stop_A,Stop_B,2,1,35,15,85,CASH,2026-01-16 21:00:38
Stop_E,Stop_A,2,1,35,15,85,CASH,2026-01-15 14:48:49
Stop_E,Stop_C,2,0,30,0,60,UPI,2026-01-15 07:19:33
Stop_D,Stop_F,2,1,30,15,75,CASH,2026-01-17 17:10:59
Stop_B,Stop_C,2,2,30,15,90,UPI,2026-01-15 18:31:06
Stop_A,Stop_B,3,1,30,15,105,CASH,2026-01-17 20:22:03
Stop_D,Stop_B,3,2,30,15,120,UPI,2026-01-16 15:09:11
Stop_C,Stop_D,3,1,30,15,105,UPI,2026-01-15 12:07:07
Stop_C,Stop_A,2,0,35,0,70,CARD,2026-01-16 19:05:57
Stop_D,Stop_E,1,1,30,15,45,CASH,2026-01-16 13:22:35
Stop_E,Stop_A,2,0,35,0,70,CASH,2026-01-16 14:54:52
Stop_E,Stop_A,3,2,30,15,120,CASH,2026-01-17 03:12:43
Stop_C,Stop_D,1,0,35,0,35,CASH,2026-01-17 02:14:18
Stop_D,Stop_B,3,2,35,15,135,CARD,2026-01-16 12:33:54
Stop_C,Stop_D,2,0,25,0,50,CASH,2026-01-15 15:09:10
Stop_C,Stop_D,1,0,35,0,35,CARD,2026-01-15 06:17:48
Stop_A,Stop_C,2,2,35,15,100,UPI,2026-01-16 01:26:56
Stop_C,Stop_D,2,1,25,15,65,CASH,2026-01-16 15:48:23
Stop_B,Stop_F,1,2,25,15,55,CARD,2026-01-15 07:19:49
Stop_A,Stop_B,2,2,35,15,100,CARD,2026-01-15 14:46:00
Stop_E,Stop_F,3,0,30,0,90,CARD,2026-01-17 04:58:25
Stop_A,Stop_D,3,1,30,15,105,CASH,2026-01-17 20:03:01
Stop_B,Stop_D,1,2,35,15,65,CASH,2026-01-16 19:18:57
Stop_C,Stop_E,3,1,25,15,90,UPI,2026-01-17 02:33:42
Stop_B,Stop_A,1,1,30,15,45,UPI,2026-01-15 18:45:23
Stop_C,Stop_A,2,0,35,0,70,UPI,2026-01-17 09:48:07
Stop_A,Stop_E,2,1,35,15,85,CASH,2026-01-16 01:00:12
Stop_E,Stop_F,3,0,30,0,90,CASH,2026-01-16 16:20:24
Stop_A,Stop_B,1,1,35,15,50,UPI,2026-01-16 11:41:55
Stop_A,Stop_D,3,0,30,0,90,CASH,2026-01-17 00:30:08
Stop_B,Stop_F,2,1,30,15,75,CARD,2026-01-15 08:27:45
Stop_E,Stop_C,3,2,35,15,135,UPI,2026-01-15 00:14:14
Stop_E,Stop_D,2,2,25,15,80,CASH,2026-01-16 07:54:10
Stop_C,Stop_B,2,1,30,15,75,CARD,2026-01-15 15:03:38
Stop_D,Stop_A,2,1,30,15,75,UPI,2026-01-16 21:54:47
Stop_E,Stop_C,2,0,35,0,70,CASH,2026-01-17 00:00:36
